Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"117","'410","Republic of Korea","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.49","E"
"117","'410","Republic of Korea","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.5","E"
"117","'410","Republic of Korea","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.19","E"
"117","'410","Republic of Korea","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.44","E"
"117","'410","Republic of Korea","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.37","E"
"117","'410","Republic of Korea","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.5","E"
"117","'410","Republic of Korea","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.26","E"
"117","'410","Republic of Korea","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.63","E"
"117","'410","Republic of Korea","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","1.33","E"
"117","'410","Republic of Korea","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","1.4","E"
"117","'410","Republic of Korea","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.08","E"
"117","'410","Republic of Korea","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.11","E"
"117","'410","Republic of Korea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","10.5","E"
"117","'410","Republic of Korea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","9.7","E"
"117","'410","Republic of Korea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","9.2","E"
"117","'410","Republic of Korea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","10.7","E"
"117","'410","Republic of Korea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","10","E"
"117","'410","Republic of Korea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","5.4","E"
"117","'410","Republic of Korea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","5","E"
"117","'410","Republic of Korea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","4.8","E"
"117","'410","Republic of Korea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","5.6","E"
"117","'410","Republic of Korea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","5.2","E"
"146","'498","Republic of Moldova","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.35","E"
"146","'498","Republic of Moldova","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.46","E"
"146","'498","Republic of Moldova","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.57","E"
"146","'498","Republic of Moldova","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.69","E"
"146","'498","Republic of Moldova","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.87","E"
"146","'498","Republic of Moldova","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.46","E"
"146","'498","Republic of Moldova","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.55","E"
"146","'498","Republic of Moldova","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.75","E"
"146","'498","Republic of Moldova","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.78","E"
"146","'498","Republic of Moldova","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.36","E"
"146","'498","Republic of Moldova","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.21","E"
"146","'498","Republic of Moldova","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.34","E"
"146","'498","Republic of Moldova","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.41","E"
"146","'498","Republic of Moldova","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.43","E"
"146","'498","Republic of Moldova","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.75","E"
"146","'498","Republic of Moldova","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.12","E"
"146","'498","Republic of Moldova","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.16","E"
"146","'498","Republic of Moldova","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","11","E"
"146","'498","Republic of Moldova","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","9","E"
"146","'498","Republic of Moldova","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","9.5","E"
"146","'498","Republic of Moldova","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","14.3","E"
"146","'498","Republic of Moldova","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","10.2","E"
"146","'498","Republic of Moldova","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","0.4","E"
"146","'498","Republic of Moldova","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","0.3","E"
"146","'498","Republic of Moldova","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","0.3","E"
"146","'498","Republic of Moldova","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","0.4","E"
"146","'498","Republic of Moldova","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","0.3","E"
"183","'642","Romania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.79","E"
"183","'642","Romania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.84","E"
"183","'642","Romania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.03","E"
"183","'642","Romania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.17","E"
"183","'642","Romania","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.24","E"
"183","'642","Romania","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.36","E"
"183","'642","Romania","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.44","E"
"183","'642","Romania","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.95","E"
"183","'642","Romania","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.02","E"
"183","'642","Romania","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.35","E"
"183","'642","Romania","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.42","E"
"183","'642","Romania","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.5","E"
"183","'642","Romania","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.53","E"
"183","'642","Romania","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.7","E"
"183","'642","Romania","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.72","E"
"183","'642","Romania","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.07","E"
"183","'642","Romania","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.11","E"
"183","'642","Romania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","52.4","E"
"183","'642","Romania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","68.3","E"
"183","'642","Romania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","63.7","E"
"183","'642","Romania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","66","E"
"183","'642","Romania","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","59.7","E"
"183","'642","Romania","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","10.3","E"
"183","'642","Romania","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","13.4","E"
"183","'642","Romania","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","12.4","E"
